target,person_id,index,age
longevity,LA:13328,-0.21,8.369695146730667
longevity,LA:100522,0.15000000000000002,56.43452967194066
longevity,LA:10603,0.12,46.39840615785765
longevity,LA:26096,0.0,61.671639643778576
longevity,LA:12687,0.76,69.59368560056078
longevity,LA:15916,-0.29,64.0655050589169
longevity,LA:22211,-0.24,53.46147980324583
longevity,LA:23915,-0.38,66.18406251655784
longevity,LA:29188,-1.11,55.3305941587772
longevity,LA:29292,-1.03,36.32889729020665
longevity,LA:131359,-0.08000000000000007,17.871750731819812
longevity,LA:120546,0.03,61.66040383114372
longevity,LA:15773,-0.05,36.31141017674931
longevity,LA:108147,-0.23,69.5978923439751
longevity,LA:26766,0.23000000000000004,25.130722510843746
longevity,LA:9424,0.94,58.75802301819227
longevity,LA:16862,0.24,43.95315935455375
longevity,LA:108131,0.55,48.333632475024515
longevity,LA:12712,0.6699999999999999,4.913602555785876
longevity,LA:15323,-0.71,29.70657508367667
longevity,LA:19959,-0.24,30.153750463606677
longevity,LA:16856,0.6799999999999999,45.015785935220094
longevity,LA:12423,0.049999999999999996,62.822204121614305
longevity,LA:29434,0.35,76.40692903421092
longevity,LA:8353,-0.33999999999999997,47.62869836098292
longevity,LA:20411,0.16,31.575497785718014
longevity,LA:22809,0.09000000000000002,57.096672707807144
longevity,LA:28687,-0.21000000000000002,62.641446360219376
longevity,LA:28705,-0.57,51.355065089936566
longevity,LA:15999,-0.21000000000000002,40.33288487430652
longevity,LA:13632,-0.48,73.49863472239058
longevity,LA:11789,0.39,5.18302933692699
longevity,LA:16297,-0.81,37.67508775879284
longevity,LA:6770,-0.05,28.127450331705607
longevity,LA:12572,1.04,33.19216317215872
longevity,LA:20274,-0.32999999999999996,30.269119273622696
longevity,LA:119262,-0.6000000000000001,5.976157393147254
longevity,LA:14446,0.32,48.724188318313615
longevity,LA:18725,-0.53,48.77106660998208
longevity,LA:121916,-0.12000000000000005,33.264544687331785
longevity,LA:22485,0.32999999999999996,33.857774350324036
longevity,LA:9586,0.44,46.4522298604756
longevity,LA:22261,0.5700000000000001,18.031230899613462
longevity,LA:9479,0.009999999999999981,12.525679412891241
longevity,LA:21673,-0.97,19.872000946099345
longevity,LA:96314,-0.21000000000000002,71.27401657802642
longevity,LA:18680,0.88,29.27371299991204
longevity,LA:7346,-0.39999999999999997,20.397391864715264
longevity,LA:29861,0.64,43.70067235897787
longevity,LA:96403,-0.82,82.38585969899803
longevity,LA:121632,0.01999999999999999,21.855981274744423
longevity,LA:117222,0.01999999999999999,21.855981274744423
longevity,LA:21726,0.38,44.341450974098784
longevity,LA:23900,0.38,58.93549807978874
longevity,LA:13152,1.25,16.801284103737306
longevity,LA:15610,0.31999999999999995,15.6813523688848
longevity,LA:28810,-0.15,11.367897381216926
longevity,LA:28777,0.43000000000000005,10.447724862654326
longevity,LA:13866,0.37,23.087312741737268
longevity,LA:9581,0.54,25.797625195233714
longevity,LA:24351,0.0,42.20374882846782
longevity,LA:16076,0.49,23.88896760371498
longevity,LA:105890,0.43,10.268008393205434
longevity,LA:12098,-0.31,52.274070702392926
longevity,LA:98690,0.52,46.82149404036206
longevity,LA:19118,0.29,50.098313550688005
longevity,LA:108008,0.07,54.35214097990243
longevity,LA:119071,0.28,49.49997109987083
longevity,LA:8328,0.67,19.346971152347002
longevity,LA:8387,0.13999999999999999,14.822939173593417
longevity,LA:8462,0.36,18.305416188483292
longevity,LA:8310,0.36,18.3054085831865
longevity,LA:8289,0.28,49.49997109987083
longevity,LA:13858,0.42,40.46566854745656
longevity,LA:13864,-0.28,53.9403900604845
longevity,LA:23590,0.36,61.862704737770216
longevity,LA:18087,0.63,21.24006881272956
longevity,LA:27277,0.23999999999999996,65.8492935566146
longevity,LA:28559,-0.26,33.841140677971104
longevity,LA:23788,0.06,43.310644196562464
longevity,LA:13928,0.07,48.45363278430702
longevity,LA:9163,0.71,16.56926638542324
longevity,LA:26302,0.33999999999999997,27.69816400519344
longevity,LA:13805,-0.10999999999999999,48.10750924233736
longevity,LA:23364,0.14,27.466759907611117
longevity,LA:20966,0.36,48.491284075850544
longevity,LA:10168,-0.28,28.747953984909635
longevity,LA:13595,0.08999999999999997,23.629403372037224
longevity,LA:8301,0.64,21.590945285209614
longevity,LA:29306,0.18,72.92620415305032
longevity,LA:12060,0.42000000000000004,53.43701229447022
longevity,LA:102620,0.20999999999999996,28.34145629780761
longevity,LA:9100,0.46,29.330830303256555
