name,date_of_birth,time_of_birth,latitude,longitude,tz_offset,rodden_rating,categories,source_url
Virginio Bertinelli,1901-08-31,17:40:00,45.812000,9.086000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VirginioBertinelli1901
Virginio Rosetta,1902-02-24,07:30:00,45.321000,8.426000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VirginioRosetta1902
Virna Lisi,1936-11-08,02:00:00,43.617000,13.516000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VirnaLisi1936
Vita Sackville,1892-03-09,04:15:00,51.024000,-2.737000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VitaSackville1892
Vital Borkelmans,1963-06-01,08:15:00,51.095000,5.794000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VitalBorkelmans1963
Vitaliano Brancati,1907-07-24,20:00:00,36.716000,15.090000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VitalianoBrancati1907
Vito Antuofermo,1952-02-09,01:00:00,41.059000,16.702000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VitoAntuofermo1952
Vito Genovese,1897-11-21,05:30:00,40.840000,14.253000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VitoGenovese1897
Vittoria Belvedere,1972-01-17,18:00:00,38.676000,16.098000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VittoriaBelvedere1972
Vittoria Gina Gassman,1953-02-14,02:47:00,34.052000,-118.243000,-8.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#VittoriaGinaGassman1953
Vittorino Colombo,1925-04-03,21:45:00,45.657000,9.253000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VittorinoColombo1925
Vittorio Ambrosio,1879-07-28,09:00:00,45.068000,7.683000,0.8333,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VittorioAmbrosio1879
Vittorio Biagi,1941-05-24,07:30:00,43.875000,10.257000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VittorioBiagi1941
Vittorio Cecchi Gori,1942-04-27,09:00:00,43.769000,11.257000,2.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#VittorioCecchiGori1942
Vittorio De Seta,1923-10-15,09:30:00,38.116000,13.361000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VittorioDeSeta1923
Vittorio De Sica,1901-07-07,11:00:00,41.717000,13.618000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#VittorioDeSica1901
Vittorio Feltri,1943-06-25,12:20:00,45.695000,9.670000,2.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#VittorioFeltri1943
Vittorio Gassman,1922-09-01,15:00:00,44.407000,8.934000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#VittorioGassman1922
Vittorio Giuliani Ricci,1936-08-08,08:00:00,44.416000,12.197000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VittorioGiulianiRicci1936
Vittorio Gorresio,1910-07-18,15:00:00,44.647000,10.925000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VittorioGorresio1910
Vittorio Grigolo,1977-02-19,16:30:00,43.471000,11.863000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#VittorioGrigolo1977
Vittorio Merloni,1933-04-30,02:00:00,43.336000,12.904000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VittorioMerloni1933
Vittorio Mezzogiorno,1941-12-16,02:30:00,40.858000,14.359000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VittorioMezzogiorno1941
Vittorio Mussolini,1916-09-27,19:30:00,45.464000,9.188000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VittorioMussolini1916
Vittorio Occorsio,1929-04-09,03:00:00,41.891000,12.494000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VittorioOccorsio1929
Vittorio Orlando,1860-05-13,13:00:00,38.116000,13.361000,0.8333,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VittorioOrlando1860
Vittorio Sardelli,1918-06-10,20:10:00,44.488000,9.767000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VittorioSardelli1918
Vittorio Valletta,1883-07-28,08:00:00,44.407000,8.934000,0.8333,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VittorioValletta1883
Vittorio Zucconi,1944-08-16,21:10:00,44.728000,11.000000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VittorioZucconi1944
Vivian Canoletti,1974-11-20,16:25:00,-23.549000,-46.638000,-3.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#VivianCanoletti1974
Viviana Ballabio,1967-07-26,23:45:00,45.697000,9.179000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VivianaBallabio1967
Viviane Romance,1912-07-04,19:15:00,50.691000,3.173000,0.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#VivianeRomance1912
Vladimir Pozner,1905-01-05,05:00:00,48.857000,2.351000,0.1500,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#VladimirPozner1905
Vladimir Sabich,1945-01-09,01:18:00,38.577000,-121.495000,-7.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#VladimirSabich1945
Vladimir Volkoff,1932-11-07,16:00:00,48.857000,2.351000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VladimirVolkoff1932
Volker Brandt,1935-08-02,15:30:00,51.340000,12.371000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VolkerBrandt1935
Volker Rühe,1942-09-25,12:00:00,53.557000,9.996000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VolkerRühe1942
Vonetta McGee,1945-01-14,08:37:00,37.424000,-122.166000,-7.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#VonettaMcGee1945
Václav Havel,1936-10-05,15:00:00,50.088000,14.420000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VáclavHavel1936
Véronique Brisset,1954-07-26,17:00:00,10.777000,106.701000,8.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#VéroniqueBrisset1954
Véronique Genest,1956-06-26,11:45:00,48.958000,2.881000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VéroniqueGenest1956
Véronique Jannot,1957-05-07,06:25:00,45.900000,6.128000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#VéroniqueJannot1957
Véronique Nichanaian,1954-05-03,14:30:00,48.834000,2.243000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#VéroniqueNichanaian1954
Véronique Pirotton,1971-03-24,03:45:00,50.644000,5.572000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#VéroniquePirotton1971
Véronique Sanson,1949-04-24,15:25:00,48.834000,2.243000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#VéroniqueSanson1949
W. M. A. Drake,1912-01-24,10:30:00,41.518000,-83.041000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#W.M.A.Drake1912
W. S. Graham,1918-11-19,11:00:00,55.948000,-4.760000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#W.S.Graham1918
WEN Zoë,1970-04-16,23:35:00,40.713000,-74.007000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WENZoë1970
Wade Boggs,1958-06-15,22:09:00,41.259000,-95.937000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WadeBoggs1958
Waldemar Fegelein,1912-01-09,11:00:00,49.301000,10.571000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WaldemarFegelein1912
Waldemar Riefkogel,1913-01-07,10:15:00,52.235000,9.858000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WaldemarRiefkogel1913
Wallace Clement Sabine,1868-06-13,16:20:00,40.427000,-83.297000,-4.9333,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WallaceClementSabine1868
Wally Armendarez,1933-09-12,00:00:00,27.357000,-98.121000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WallyArmendarez1933
Wally Cox,1924-12-06,04:15:00,41.936000,-83.329000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WallyCox1924
Wally Elenbaas,1912-04-21,16:00:00,51.923000,4.471000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WallyElenbaas1912
Wally Shannon,1933-01-23,23:56:00,41.505000,-81.691000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WallyShannon1933
Wally Toscanini,1900-01-16,21:30:00,45.464000,9.188000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WallyToscanini1900
Walt Alston,1901-12-01,08:00:00,39.313000,-84.651000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WaltAlston1901
Walter Baade,1893-03-24,12:30:00,52.023000,8.533000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterBaade1893
Walter Benjamin,1892-07-15,22:30:00,52.523000,13.411000,0.8833,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WalterBenjamin1892
Walter Bestmann,1907-10-02,11:15:00,53.870000,10.688000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterBestmann1907
Walter Bouquet,1941-05-11,03:30:00,50.950000,3.288000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterBouquet1941
Walter Buch,1883-10-24,14:30:00,49.126000,8.598000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterBuch1883
Walter Camryn,1903-07-31,04:00:00,46.591000,-112.020000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterCamryn1903
Walter Carr,1925-04-01,06:30:00,55.738000,-3.972000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterCarr1925
Walter Coomans,1937-01-18,05:00:00,51.221000,4.399000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterCoomans1937
Walter Darlington Huddleston,1926-04-15,07:30:00,36.793000,-85.368000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterDarlingtonHuddleston1926
Walter Darré,1895-07-14,17:28:00,-34.609000,-58.373000,-4.2833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterDarré1895
Walter Dirks,1901-08-01,05:00:00,51.511000,7.464000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterDirks1901
Walter Drexler,1916-09-25,09:30:00,48.400000,9.997000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterDrexler1916
Walter Eucken,1891-01-17,09:00:00,50.927000,11.587000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterEucken1891
Walter Frank,1905-02-12,11:30:00,49.477000,10.990000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterFrank1905
Walter Gempp,1878-09-13,20:45:00,50.341000,10.778000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterGempp1878
Walter Godefroot,1943-07-02,04:30:00,51.054000,3.722000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterGodefroot1943
Walter Grotrian,1890-04-21,08:00:00,50.775000,6.081000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterGrotrian1890
Walter H. Annenberg,1908-03-13,13:30:00,43.041000,-87.909000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterH.Annenberg1908
Walter Harloe,1932-08-31,15:07:00,37.419000,-81.244000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterHarloe1932
Walter Hasenclever,1890-07-08,15:30:00,50.775000,6.081000,0.8833,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WalterHasenclever1890
Walter Lazzaro,1914-12-05,23:50:00,41.891000,12.494000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WalterLazzaro1914
Walter Lowry Small,1916-10-31,13:40:00,36.302000,-76.223000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterLowrySmall1916
Walter Mattern,1920-02-27,19:15:00,52.264000,10.526000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterMattern1920
Walter Mercer,1890-03-19,07:30:00,55.616000,-2.805000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterMercer1890
Walter Mondale,1928-01-05,10:30:00,43.533000,-94.632000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterMondale1928
Walter Philip Leber,1918-09-12,13:00:00,38.635000,-90.201000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterPhilipLeber1918
Walter Pullen,1971-11-19,11:01:00,47.603000,-122.330000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterPullen1971
Walter Scavolini,1942-01-08,11:30:00,43.912000,12.916000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterScavolini1942
Walter Schirra,1923-03-12,16:55:00,40.881000,-74.044000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterSchirra1923
Walter Schmidt,1917-01-28,14:45:00,53.075000,8.807000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterSchmidt1917
Walter Spanghero,1943-12-21,17:00:00,43.266000,1.855000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterSpanghero1943
Walter Ulbricht,1893-06-30,13:20:00,51.340000,12.371000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WalterUlbricht1893
Walter Veltroni,1955-07-03,02:40:00,41.891000,12.494000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterVeltroni1955
Walter Wiemken,1907-09-14,10:30:00,47.560000,7.581000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterWiemken1907
Walter Yowarsky,1928-05-10,18:40:00,41.505000,-81.691000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalterYowarsky1928
Walter Zenga,1960-04-28,16:50:00,45.464000,9.188000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WalterZenga1960
Walther Bothe,1891-01-08,08:30:00,52.756000,13.241000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WaltherBothe1891
Walther Gerlach,1889-08-01,08:15:00,50.084000,8.240000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WaltherGerlach1889
Walther Model,1891-01-24,21:00:00,52.406000,12.166000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WaltherModel1891
Walther Nernst,1864-06-25,00:15:00,51.815000,14.244000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WaltherNernst1864
Walther Warlimont,1894-10-03,08:30:00,52.267000,8.053000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WaltherWarlimont1894
Walther Wenck,1900-09-18,13:00:00,51.867000,12.634000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WaltherWenck1900
Walthere Spring,1848-03-06,16:00:00,50.644000,5.572000,0.3000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WalthereSpring1848
Wanda Capodaglio,1889-01-01,05:30:00,44.901000,8.207000,0.8333,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WandaCapodaglio1889
Wanda Hendrix,1928-11-03,03:00:00,30.326000,-81.657000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WandaHendrix1928
Wanderley Luxemburgo,1952-05-10,07:00:00,-22.901000,-43.179000,-3.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WanderleyLuxemburgo1952
Wannes Van de Velde,1937-04-29,15:50:00,51.221000,4.399000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WannesVandeVelde1937
Ward Ruyslinck,1929-06-17,09:00:00,51.221000,4.399000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WardRuyslinck1929
Warren Beatty,1937-03-30,17:30:00,37.541000,-77.434000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WarrenBeatty1937
Warren David Jones,1949-12-26,02:42:00,33.415000,-111.832000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WarrenDavidJones1949
Warren Eastman Hearnes,1923-07-24,09:10:00,41.492000,-90.489000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WarrenEastmanHearnes1923
Warren Mckinney Shapleigh,1920-10-27,18:00:00,38.635000,-90.201000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WarrenMckinneyShapleigh1920
Warren Moon,1956-11-18,03:22:00,34.052000,-118.243000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WarrenMoon1956
Waylon Jennings,1937-06-15,10:30:00,36.439000,-113.623000,-7.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WaylonJennings1937
Wayne Allen Moody,1951-05-25,14:03:00,40.116000,-88.244000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WayneAllenMoody1951
Wayne Bay,1954-06-07,10:04:00,41.771000,-72.521000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WayneBay1954
Wayne Collett,1949-10-20,18:08:00,34.052000,-118.243000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WayneCollett1949
Wayne Embry,1937-03-26,10:55:00,39.925000,-83.810000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WayneEmbry1937
Wayne Gretzky,1961-01-26,07:45:00,43.139000,-80.264000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WayneGretzky1961
Wayne Marshall,1976-05-27,22:42:00,42.376000,-71.239000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WayneMarshall1976
Wayne Perry,1946-01-01,00:25:00,41.883000,-87.632000,-6.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WaynePerry1946
Wayne Thiebaud,1920-11-15,01:00:00,33.415000,-111.832000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WayneThiebaud1920
Wenche Foss,1917-12-05,21:30:00,59.914000,10.739000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WencheFoss1917
Wendell Anderson,1933-02-01,12:15:00,44.944000,-93.094000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WendellAnderson1933
Wendell Berry,1934-08-05,23:33:00,38.433000,-85.170000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WendellBerry1934
Wendell Burton,1947-07-21,11:44:00,29.425000,-98.495000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WendellBurton1947
Wendell Hampton Ford,1924-09-08,08:30:00,37.773000,-87.111000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WendellHamptonFord1924
Wendell John Coats,1915-07-28,06:00:00,40.626000,-103.207000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WendellJohnCoats1915
Wendell Phillips,1921-09-25,07:30:00,37.805000,-122.272000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WendellPhillips1921
Wendie Jo Sperber,1958-09-15,08:07:00,34.052000,-118.243000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WendieJoSperber1958
Wendy A. Lincoln,1965-01-21,12:39:00,42.102000,-72.586000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WendyA.Lincoln1965
Wendy F. Lang,1938-02-15,17:42:00,41.505000,-81.691000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WendyF.Lang1938
Wendy Gardner,1963-02-13,14:18:00,29.952000,-90.075000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WendyGardner1963
Wendy Makkena,1958-10-04,20:17:00,40.713000,-74.007000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WendyMakkena1958
Werner Bruni,1936-03-28,10:45:00,46.790000,7.603000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WernerBruni1936
Werner Cords,1886-11-19,07:00:00,53.424000,11.847000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WernerCords1886
Werner Durrson,1932-09-12,00:30:00,48.055000,8.460000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WernerDurrson1932
Werner Egk,1901-05-17,18:30:00,48.719000,10.777000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WernerEgk1901
Werner Erhard,1935-09-05,22:30:00,39.951000,-75.166000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WernerErhard1935
Werner Heisenberg,1901-12-05,16:45:00,49.794000,9.927000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WernerHeisenberg1901
Werner Hirsig,1914-07-13,20:00:00,46.539000,6.581000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WernerHirsig1914
Werner Jaeger,1888-07-30,16:30:00,51.308000,6.276000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WernerJaeger1888
Werner Krauss,1884-06-23,20:45:00,50.219000,11.139000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WernerKrauss1884
Werner Molders,1913-03-18,23:30:00,51.512000,7.093000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WernerMolders1913
Werner Sombart,1863-01-19,17:00:00,49.098000,12.486000,0.8833,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WernerSombart1863
Werner Von Fritsch,1880-08-04,05:30:00,51.225000,6.776000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WernerVonFritsch1880
Wes Craven,1939-08-02,16:54:00,41.505000,-81.691000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WesCraven1939
Wes Santee,1932-03-25,13:00:00,37.193000,-99.770000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WesSantee1932
Wes Unseld,1946-03-14,04:26:00,38.199000,-85.654000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WesUnseld1946
Whitey Moore,1912-06-10,10:00:00,40.799000,-81.634000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WhiteyMoore1912
Whitley Strieber,1945-06-13,04:45:00,29.425000,-98.495000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WhitleyStrieber1945
Whitney Houston,1963-08-09,20:55:00,40.732000,-74.174000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WhitneyHouston1963
Whoopi Goldberg,1955-11-13,12:48:00,40.713000,-74.007000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WhoopiGoldberg1955
Widmer Milandri,1922-12-05,18:00:00,44.221000,12.043000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WidmerMilandri1922
Wieland Wagner,1917-01-05,09:15:00,49.941000,11.571000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WielandWagner1917
Wilbert Vere Awdry,1911-06-15,17:22:00,50.989000,-1.499000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilbertVereAwdry1911
Wilbur Joseph Cohen,1913-06-10,09:40:00,43.041000,-87.909000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilburJosephCohen1913
Wiley Manuel,1927-08-28,05:30:00,37.805000,-122.272000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WileyManuel1927
Wilfred Blunt,1901-07-19,21:00:00,51.500000,-0.126000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilfredBlunt1901
Wilfried Forgues,1969-12-22,06:30:00,43.233000,0.074000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilfriedForgues1969
Wilfried Jean Van Moer,1945-03-01,12:00:00,51.213000,4.258000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilfriedJeanVanMoer1945
Wilfried Martens,1936-04-19,11:30:00,51.109000,3.708000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WilfriedMartens1936
Wilfried Peeters,1964-07-10,15:00:00,51.184000,5.116000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilfriedPeeters1964
Wilfried Richter,1916-05-09,15:00:00,48.893000,8.705000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilfriedRichter1916
Wilfried van Craeynest,1923-02-09,05:00:00,50.828000,3.265000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilfriedvanCraeynest1923
Wilhelm Adam,1877-09-15,14:00:00,49.301000,10.571000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmAdam1877
Wilhelm Bauer,2000-01-01,00:00:00,4.590000,101.000000,8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmBauer2000
Wilhelm Canaris,1887-01-01,14:00:00,51.511000,7.464000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmCanaris1887
Wilhelm Carl Keppler,1882-12-14,13:00:00,49.402000,8.680000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmCarlKeppler1882
Wilhelm Dilthey,1833-11-19,20:00:00,50.084000,8.240000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmDilthey1833
Wilhelm Dörpfeld,1853-12-26,10:00:00,51.256000,7.151000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmDörpfeld1853
Wilhelm Franke,1903-05-28,01:15:00,48.139000,11.580000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmFranke1903
Wilhelm Frick,1877-03-12,23:00:00,49.724000,7.816000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmFrick1877
Wilhelm Grimm,1786-02-24,21:30:00,50.135000,8.915000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmGrimm1786
Wilhelm Groener,1867-11-22,15:30:00,48.896000,9.192000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmGroener1867
Wilhelm Gustloff,1895-01-30,09:30:00,53.626000,11.417000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmGustloff1895
Wilhelm Keitel,1882-09-22,02:00:00,51.871000,10.025000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmKeitel1882
Wilhelm Kempff,1895-11-25,19:00:00,51.991000,13.072000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmKempff1895
Wilhelm Knappertsbusch,1888-03-12,04:30:00,51.256000,7.151000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmKnappertsbusch1888
